recommender,tourist_id,sequence,primary_interests,budget,mobility_mode,crowd_aversion,sustainability_sensitivity,recommended_pois,recommended_districts,chosen_poi,chosen_district,precision_at_k,hit,recall_at_k,diversity_at_k,novelty_at_k,avg_recommended_sustainability,run
sustainable,1,1,architecture|museums|religion,8.0,public_transport,0.41523294259454047,0.8289091263909438,History Museum of Catalonia|Pedralbes Monastery|Tibidabo Temple|Maritime Museum|Santa Maria del Mar,Ciutat Vella|Les Corts|Sarria-Sant Gervasi|Ciutat Vella|Ciutat Vella,History Museum of Catalonia,Ciutat Vella,1.0,1,0.125,0.62,0.506,0.696,0
sustainable,1,2,architecture|museums|religion,8.0,public_transport,0.41523294259454047,0.8289091263909438,Hospital Sant Pau|Tibidabo Temple|CosmoCaixa|Pedralbes Monastery|Nou Barris Central Park,Horta-Guinardo|Sarria-Sant Gervasi|Sarria-Sant Gervasi|Les Corts|Nou Barris,Tibidabo Temple,Sarria-Sant Gervasi,1.0,1,0.125,0.7966666666666666,0.532,0.748,0
sustainable,2,0,religion|museums|architecture,40.0,public_transport,0.6845134148645546,0.24050705202683278,Pedralbes Monastery|Hospital Sant Pau|Casa Vicens|Gracia Squares|Can Framis Museum,Les Corts|Horta-Guinardo|Gracia|Gracia|Sant Marti,Pedralbes Monastery,Les Corts,0.8,1,0.12903225806451613,0.5566666666666666,0.5640000000000001,0.6839999999999999,0
sustainable,2,1,religion|museums|architecture,40.0,public_transport,0.6845134148645546,0.24050705202683278,Casa Vicens|Hospital Sant Pau|Gracia Squares|Labyrinth Park of Horta|Can Batllo,Gracia|Horta-Guinardo|Gracia|Horta-Guinardo|Sants-Montjuic,Casa Vicens,Gracia,0.6,1,0.0967741935483871,0.63,0.584,0.742,0
sustainable,2,2,religion|museums|architecture,40.0,public_transport,0.6845134148645546,0.24050705202683278,Hospital Sant Pau|Labyrinth Park of Horta|MUHBA Placa del Rei|Can Framis Museum|Design Museum,Horta-Guinardo|Horta-Guinardo|Ciutat Vella|Sant Marti|Sant Marti,Hospital Sant Pau,Horta-Guinardo,0.8,1,0.12903225806451613,0.5633333333333334,0.5820000000000001,0.7299999999999999,0
sustainable,3,0,beach|food|nightlife,15.0,public_transport,0.3195942824711425,0.4117063961700378,Nou Barris Central Park|Turo de la Peira Park|Gracia Squares|Can Batllo|Mercat dels Encants,Nou Barris|Nou Barris|Gracia|Sants-Montjuic|Sant Marti,Nou Barris Central Park,Nou Barris,1.0,1,0.1111111111111111,0.76,0.7140000000000001,0.826,0
sustainable,3,1,beach|food|nightlife,15.0,public_transport,0.3195942824711425,0.4117063961700378,Sant Andreu Old Town|Gracia Squares|Labyrinth Park of Horta|Recinte Fabra i Coats|Turo de la Peira Park,Sant Andreu|Gracia|Horta-Guinardo|Sant Andreu|Nou Barris,Sant Andreu Old Town,Sant Andreu,1.0,1,0.1111111111111111,0.7283333333333333,0.724,0.8220000000000001,0
sustainable,3,2,beach|food|nightlife,15.0,public_transport,0.3195942824711425,0.4117063961700378,Gracia Squares|El Clot Park|Mercat dels Encants|Turo de la Peira Park|Labyrinth Park of Horta,Gracia|Sant Marti|Sant Marti|Nou Barris|Horta-Guinardo,Gracia Squares,Gracia,1.0,1,0.1111111111111111,0.6366666666666666,0.68,0.826,0
sustainable,4,0,nightlife|family|architecture,8.0,public_transport,0.6360717007917486,0.432708421695942,Poblenou Rambla|Raval Street Art Route|Mercat dels Encants|Can Batllo|Magic Fountain,Sant Marti|Ciutat Vella|Sant Marti|Sants-Montjuic|Sants-Montjuic,Poblenou Rambla,Sant Marti,0.4,1,0.2857142857142857,0.75,0.584,0.71,0
sustainable,4,1,nightlife|family|architecture,8.0,public_transport,0.6360717007917486,0.432708421695942,Raval Street Art Route|Nou Barris Central Park|Parc de la Ciutadella|Turo de la Peira Park|Gothic Quarter,Ciutat Vella|Nou Barris|Ciutat Vella|Nou Barris|Ciutat Vella,Raval Street Art Route,Ciutat Vella,0.2,1,0.14285714285714285,0.6766666666666666,0.538,0.758,0
sustainable,4,2,nightlife|family|architecture,8.0,public_transport,0.6360717007917486,0.432708421695942,Can Batllo|Magic Fountain|Sants Market|Nou Barris Central Park|Sant Antoni Market,Sants-Montjuic|Sants-Montjuic|Sants-Montjuic|Nou Barris|Eixample,Can Batllo,Sants-Montjuic,0.2,1,0.14285714285714285,0.8433333333333334,0.624,0.758,0
sustainable,5,0,nature|family|museums,15.0,taxi,0.8126763158219857,0.2744705594862214,Nou Barris Central Park|Turo de la Peira Park|CosmoCaixa|Collserola Viewpoints|Diagonal Mar Park,Nou Barris|Nou Barris|Sarria-Sant Gervasi|Sarria-Sant Gervasi|Sant Marti,Nou Barris Central Park,Nou Barris,1.0,1,0.2,0.2666666666666667,0.6960000000000001,0.8540000000000001,0
sustainable,5,1,nature|family|museums,15.0,taxi,0.8126763158219857,0.2744705594862214,Labyrinth Park of Horta|CosmoCaixa|Turo de la Peira Park|Collserola Viewpoints|Recinte Fabra i Coats,Horta-Guinardo|Sarria-Sant Gervasi|Nou Barris|Sarria-Sant Gervasi|Sant Andreu,Labyrinth Park of Horta,Horta-Guinardo,1.0,1,0.2,0.5083333333333334,0.6859999999999999,0.8460000000000001,0
sustainable,5,2,nature|family|museums,15.0,taxi,0.8126763158219857,0.2744705594862214,Collserola Viewpoints|CosmoCaixa|Turo de la Peira Park|Tibidabo Temple|Recinte Fabra i Coats,Sarria-Sant Gervasi|Sarria-Sant Gervasi|Nou Barris|Sarria-Sant Gervasi|Sant Andreu,Collserola Viewpoints,Sarria-Sant Gervasi,1.0,1,0.2,0.6666666666666667,0.6399999999999999,0.826,0
sustainable,6,0,architecture|history|religion,25.0,walking,0.24814741324161763,0.8359151708707429,Pedralbes Monastery|Sant Antoni Market|Can Batllo|Mercat dels Encants|Raval Street Art Route,Les Corts|Eixample|Sants-Montjuic|Sant Marti|Ciutat Vella,Pedralbes Monastery,Les Corts,0.4,1,0.10526315789473684,0.66,0.64,0.772,0
sustainable,6,1,architecture|history|religion,25.0,walking,0.24814741324161763,0.8359151708707429,Sant Antoni Market|Can Batllo|Passeig de Gracia|Gracia Squares|Raval Street Art Route,Eixample|Sants-Montjuic|Eixample|Gracia|Ciutat Vella,Sant Antoni Market,Eixample,0.4,1,0.10526315789473684,0.74,0.5359999999999999,0.7,0
sustainable,6,2,architecture|history|religion,25.0,walking,0.24814741324161763,0.8359151708707429,Can Batllo|Mercat dels Encants|Raval Street Art Route|Gracia Squares|Sant Andreu Old Town,Sants-Montjuic|Sant Marti|Ciutat Vella|Gracia|Sant Andreu,Can Batllo,Sants-Montjuic,0.2,1,0.05263157894736842,0.5700000000000001,0.6699999999999999,0.7779999999999999,0
sustainable,7,0,beach|nature|architecture,40.0,public_transport,0.5630794045510422,0.5767869999813854,El Clot Park|Bogatell Beach|Parc de la Ciutadella|Nou Barris Central Park|Diagonal Mar Park,Sant Marti|Sant Marti|Ciutat Vella|Nou Barris|Sant Marti,El Clot Park,Sant Marti,1.0,1,0.35714285714285715,0.30000000000000004,0.6220000000000001,0.8380000000000001,0
sustainable,7,1,beach|nature|architecture,40.0,public_transport,0.5630794045510422,0.5767869999813854,Nou Barris Central Park|Turo de la Peira Park|Parc de la Ciutadella|Diagonal Mar Park|Recinte Fabra i Coats,Nou Barris|Nou Barris|Ciutat Vella|Sant Marti|Sant Andreu,Nou Barris Central Park,Nou Barris,0.8,1,0.2857142857142857,0.37500000000000006,0.6859999999999999,0.8619999999999999,0
sustainable,7,2,beach|nature|architecture,40.0,public_transport,0.5630794045510422,0.5767869999813854,Labyrinth Park of Horta|Recinte Fabra i Coats|Turo de la Peira Park|Tibidabo Temple|Collserola Viewpoints,Horta-Guinardo|Sant Andreu|Nou Barris|Sarria-Sant Gervasi|Sarria-Sant Gervasi,Labyrinth Park of Horta,Horta-Guinardo,0.8,1,0.2857142857142857,0.5966666666666667,0.6979999999999998,0.8619999999999999,0
sustainable,8,0,architecture|history|food,8.0,public_transport,0.24492153847427142,0.0752841246604515,Sant Antoni Market|Gracia Squares|Santa Maria del Mar|Gothic Quarter|El Born Cultural Centre,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Ciutat Vella,Sant Antoni Market,Eixample,1.0,1,0.22727272727272727,0.65,0.376,0.6479999999999999,0
sustainable,8,1,architecture|history|food,8.0,public_transport,0.24492153847427142,0.0752841246604515,Gracia Squares|Santa Maria del Mar|Gothic Quarter|El Born Cultural Centre|Mercat de la Boqueria,Gracia|Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella,Gracia Squares,Gracia,1.0,1,0.22727272727272727,0.65,0.3,0.596,0
sustainable,8,2,architecture|history|food,8.0,public_transport,0.24492153847427142,0.0752841246604515,Sant Andreu Old Town|Santa Maria del Mar|Gothic Quarter|El Born Cultural Centre|Mercat dels Encants,Sant Andreu|Ciutat Vella|Ciutat Vella|Ciutat Vella|Sant Marti,Sant Andreu Old Town,Sant Andreu,1.0,1,0.22727272727272727,0.63,0.44000000000000006,0.6699999999999999,0
sustainable,9,0,history|religion|museums,25.0,walking,0.5272492961279341,0.32830231741487226,MUHBA Placa del Rei|Raval Street Art Route|El Born Cultural Centre|Pedralbes Monastery|History Museum of Catalonia,Ciutat Vella|Ciutat Vella|Ciutat Vella|Les Corts|Ciutat Vella,MUHBA Placa del Rei,Ciutat Vella,1.0,1,0.13513513513513514,0.6666666666666667,0.588,0.726,0
sustainable,9,1,history|religion|museums,25.0,walking,0.5272492961279341,0.32830231741487226,Pedralbes Monastery|Can Framis Museum|Recinte Fabra i Coats|Can Batllo|Raval Street Art Route,Les Corts|Sant Marti|Sant Andreu|Sants-Montjuic|Ciutat Vella,Pedralbes Monastery,Les Corts,1.0,1,0.13513513513513514,0.6166666666666667,0.7360000000000001,0.7779999999999999,0
sustainable,9,2,history|religion|museums,25.0,walking,0.5272492961279341,0.32830231741487226,Can Batllo|Raval Street Art Route|Can Framis Museum|Sant Antoni Market|El Born Cultural Centre,Sants-Montjuic|Ciutat Vella|Sant Marti|Eixample|Ciutat Vella,Can Batllo,Sants-Montjuic,1.0,1,0.13513513513513514,0.6066666666666667,0.65,0.768,0
sustainable,10,0,shopping|nightlife|food,25.0,walking,0.6744492711508768,0.8011513339888425,Poblenou Rambla|Sants Market|Sant Antoni Market|Mercat dels Encants|Raval Street Art Route,Sant Marti|Sants-Montjuic|Eixample|Sant Marti|Ciutat Vella,Poblenou Rambla,Sant Marti,1.0,1,0.5,0.425,0.608,0.748,0
sustainable,10,1,shopping|nightlife|food,25.0,walking,0.6744492711508768,0.8011513339888425,Sant Andreu Old Town|Sants Market|Raval Street Art Route|Sant Antoni Market|Gracia Squares,Sant Andreu|Sants-Montjuic|Ciutat Vella|Eixample|Gracia,Sant Andreu Old Town,Sant Andreu,1.0,1,0.5,0.4666666666666667,0.6339999999999999,0.758,0
sustainable,10,2,shopping|nightlife|food,25.0,walking,0.6744492711508768,0.8011513339888425,Sants Market|Gracia Squares|Mercat dels Encants|Sant Antoni Market|Raval Street Art Route,Sants-Montjuic|Gracia|Sant Marti|Eixample|Ciutat Vella,Mercat dels Encants,Sant Marti,1.0,1,0.5,0.4666666666666667,0.592,0.7540000000000001,0
sustainable,11,0,history|museums|religion,15.0,public_transport,0.7876690283511799,0.12757500421257348,MUHBA Placa del Rei|El Born Cultural Centre|Picasso Museum|Pedralbes Monastery|Hospital Sant Pau,Ciutat Vella|Ciutat Vella|Ciutat Vella|Les Corts|Horta-Guinardo,MUHBA Placa del Rei,Ciutat Vella,1.0,1,0.15151515151515152,0.4633333333333334,0.45199999999999996,0.6719999999999999,0
sustainable,11,1,history|museums|religion,15.0,public_transport,0.7876690283511799,0.12757500421257348,Hospital Sant Pau|Can Framis Museum|Pedralbes Monastery|Casa Vicens|El Born Cultural Centre,Horta-Guinardo|Sant Marti|Les Corts|Gracia|Ciutat Vella,Can Framis Museum,Sant Marti,1.0,1,0.15151515151515152,0.45500000000000007,0.56,0.692,0
sustainable,11,2,history|museums|religion,15.0,public_transport,0.7876690283511799,0.12757500421257348,Hospital Sant Pau|Recinte Fabra i Coats|El Born Cultural Centre|Picasso Museum|Pedralbes Monastery,Horta-Guinardo|Sant Andreu|Ciutat Vella|Ciutat Vella|Les Corts,Hospital Sant Pau,Horta-Guinardo,1.0,1,0.15151515151515152,0.535,0.5,0.7,0
sustainable,12,0,beach|museums|family,25.0,walking,0.5876012672822294,0.6285230112971136,Nou Barris Central Park|Turo de la Peira Park|Can Batllo|CosmoCaixa|Collserola Viewpoints,Nou Barris|Nou Barris|Sants-Montjuic|Sarria-Sant Gervasi|Sarria-Sant Gervasi,Nou Barris Central Park,Nou Barris,1.0,1,0.2631578947368421,0.45833333333333337,0.7180000000000002,0.8539999999999999,0
sustainable,12,1,beach|museums|family,25.0,walking,0.5876012672822294,0.6285230112971136,Collserola Viewpoints|Turo de la Peira Park|CosmoCaixa|Recinte Fabra i Coats|Labyrinth Park of Horta,Sarria-Sant Gervasi|Nou Barris|Sarria-Sant Gervasi|Sant Andreu|Horta-Guinardo,Collserola Viewpoints,Sarria-Sant Gervasi,0.8,1,0.21052631578947367,0.5083333333333334,0.6859999999999999,0.8459999999999999,0
sustainable,12,2,beach|museums|family,25.0,walking,0.5876012672822294,0.6285230112971136,CosmoCaixa|Turo de la Peira Park|Labyrinth Park of Horta|Can Batllo|Park Guell,Sarria-Sant Gervasi|Nou Barris|Horta-Guinardo|Sants-Montjuic|Gracia,,,0.8,0,0.21052631578947367,0.5716666666666667,0.562,0.788,0
sustainable,13,0,beach|food|nightlife,15.0,public_transport,0.3147979014352082,0.26633380770489007,Gracia Squares|Sant Antoni Market|Raval Street Art Route|Mercat dels Encants|Sants Market,Gracia|Eixample|Ciutat Vella|Sant Marti|Sants-Montjuic,Gracia Squares,Gracia,0.2,1,0.25,0.4666666666666667,0.592,0.7540000000000001,0
sustainable,13,1,beach|food|nightlife,15.0,public_transport,0.3147979014352082,0.26633380770489007,Sant Antoni Market|Sant Andreu Old Town|Raval Street Art Route|Mercat dels Encants|Sants Market,Eixample|Sant Andreu|Ciutat Vella|Sant Marti|Sants-Montjuic,Sant Antoni Market,Eixample,0.2,1,0.25,0.32500000000000007,0.6439999999999999,0.772,0
sustainable,13,2,beach|food|nightlife,15.0,public_transport,0.3147979014352082,0.26633380770489007,Raval Street Art Route|Sants Market|Mercat dels Encants|Sant Andreu Old Town|Poblenou Rambla,Ciutat Vella|Sants-Montjuic|Sant Marti|Sant Andreu|Sant Marti,Raval Street Art Route,Ciutat Vella,0.4,1,0.5,0.425,0.662,0.756,0
sustainable,14,0,museums|nature|family,25.0,public_transport,0.7927199157271605,0.45156624010680296,CosmoCaixa|Can Batllo|Nou Barris Central Park|Recinte Fabra i Coats|History Museum of Catalonia,Sarria-Sant Gervasi|Sants-Montjuic|Nou Barris|Sant Andreu|Ciutat Vella,CosmoCaixa,Sarria-Sant Gervasi,1.0,1,0.20833333333333334,0.3916666666666667,0.682,0.8039999999999999,0
sustainable,14,1,museums|nature|family,25.0,public_transport,0.7927199157271605,0.45156624010680296,Nou Barris Central Park|Turo de la Peira Park|Collserola Viewpoints|Recinte Fabra i Coats|Can Batllo,Nou Barris|Nou Barris|Sarria-Sant Gervasi|Sant Andreu|Sants-Montjuic,Nou Barris Central Park,Nou Barris,1.0,1,0.20833333333333334,0.45,0.8,0.882,0
sustainable,14,2,museums|nature|family,25.0,public_transport,0.7927199157271605,0.45156624010680296,Recinte Fabra i Coats|Turo de la Peira Park|Labyrinth Park of Horta|Collserola Viewpoints|El Clot Park,Sant Andreu|Nou Barris|Horta-Guinardo|Sarria-Sant Gervasi|Sant Marti,Recinte Fabra i Coats,Sant Andreu,1.0,1,0.20833333333333334,0.38333333333333336,0.766,0.882,0
sustainable,15,0,food|nightlife|beach,8.0,walking,0.8278607416857608,0.26537589545278933,Gracia Squares|Sants Market|Sant Antoni Market|El Born Cultural Centre|Poblenou Rambla,Gracia|Sants-Montjuic|Eixample|Ciutat Vella|Sant Marti,Gracia Squares,Gracia,0.8,1,0.5,0.5466666666666666,0.5660000000000001,0.736,0
sustainable,15,1,food|nightlife|beach,8.0,walking,0.8278607416857608,0.26537589545278933,Sants Market|Sant Antoni Market|El Born Cultural Centre|Poblenou Rambla|Sant Andreu Old Town,Sants-Montjuic|Eixample|Ciutat Vella|Sant Marti|Sant Andreu,Sants Market,Sants-Montjuic,0.6,1,0.375,0.45500000000000007,0.618,0.7540000000000001,0
sustainable,15,2,food|nightlife|beach,8.0,walking,0.8278607416857608,0.26537589545278933,Sant Antoni Market|El Born Cultural Centre|Pedralbes Monastery|Raval Street Art Route|Poblenou Rambla,Eixample|Ciutat Vella|Les Corts|Ciutat Vella|Sant Marti,Sant Antoni Market,Eixample,0.4,1,0.25,0.7,0.582,0.73,0
sustainable,16,0,architecture|museums|religion,25.0,public_transport,0.1918040721407718,0.18491089778185962,Pedralbes Monastery|Hospital Sant Pau|MUHBA Placa del Rei|Can Batllo|Joan Miro Foundation,Les Corts|Horta-Guinardo|Ciutat Vella|Sants-Montjuic|Sants-Montjuic,Pedralbes Monastery,Les Corts,1.0,1,0.19230769230769232,0.5716666666666667,0.5599999999999999,0.708,0
sustainable,16,1,architecture|museums|religion,25.0,public_transport,0.1918040721407718,0.18491089778185962,Tibidabo Temple|Can Batllo|Casa Vicens|Hospital Sant Pau|Joan Miro Foundation,Sarria-Sant Gervasi|Sants-Montjuic|Gracia|Horta-Guinardo|Sants-Montjuic,Tibidabo Temple,Sarria-Sant Gervasi,1.0,1,0.19230769230769232,0.5766666666666665,0.518,0.7040000000000001,0
sustainable,16,2,architecture|museums|religion,25.0,public_transport,0.1918040721407718,0.18491089778185962,Hospital Sant Pau|Casa Vicens|Labyrinth Park of Horta|Can Batllo|Design Museum,Horta-Guinardo|Gracia|Horta-Guinardo|Sants-Montjuic|Sant Marti,Hospital Sant Pau,Horta-Guinardo,0.8,1,0.15384615384615385,0.5516666666666666,0.5900000000000001,0.74,0
sustainable,17,0,beach|nature|family,15.0,walking,0.317352330450808,0.6090596221454794,Nou Barris Central Park|Turo de la Peira Park|Parc de la Ciutadella|El Clot Park|Diagonal Mar Park,Nou Barris|Nou Barris|Ciutat Vella|Sant Marti|Sant Marti,Nou Barris Central Park,Nou Barris,1.0,1,0.23809523809523808,0.20000000000000004,0.6839999999999999,0.8699999999999999,0
sustainable,17,1,beach|nature|family,15.0,walking,0.317352330450808,0.6090596221454794,Labyrinth Park of Horta|Turo de la Peira Park|El Clot Park|Recinte Fabra i Coats|Diagonal Mar Park,Horta-Guinardo|Nou Barris|Sant Marti|Sant Andreu|Sant Marti,Labyrinth Park of Horta,Horta-Guinardo,1.0,1,0.23809523809523808,0.38333333333333336,0.764,0.868,0
sustainable,17,2,beach|nature|family,15.0,walking,0.317352330450808,0.6090596221454794,Collserola Viewpoints|Turo de la Peira Park|Recinte Fabra i Coats|El Clot Park|Parc de la Ciutadella,Sarria-Sant Gervasi|Nou Barris|Sant Andreu|Sant Marti|Ciutat Vella,Collserola Viewpoints,Sarria-Sant Gervasi,1.0,1,0.23809523809523808,0.3833333333333334,0.682,0.8719999999999999,0
sustainable,18,0,shopping|food|nightlife,25.0,walking,0.26862013520993616,0.7318530364821718,Sants Market|Sant Antoni Market|Poblenou Rambla|Mercat dels Encants|Sant Andreu Old Town,Sants-Montjuic|Eixample|Sant Marti|Sant Marti|Sant Andreu,Sants Market,Sants-Montjuic,1.0,1,0.5,0.2833333333333333,0.632,0.76,0
sustainable,18,1,shopping|food|nightlife,25.0,walking,0.26862013520993616,0.7318530364821718,Sant Antoni Market|Poblenou Rambla|Gracia Squares|Mercat dels Encants|Sant Andreu Old Town,Eixample|Sant Marti|Gracia|Sant Marti|Sant Andreu,Sant Antoni Market,Eixample,1.0,1,0.5,0.35,0.5960000000000001,0.7459999999999999,0
sustainable,18,2,shopping|food|nightlife,25.0,walking,0.26862013520993616,0.7318530364821718,Poblenou Rambla|Mercat dels Encants|Gracia Squares|Sant Andreu Old Town|El Born Cultural Centre,Sant Marti|Sant Marti|Gracia|Sant Andreu|Ciutat Vella,Poblenou Rambla,Sant Marti,0.8,1,0.4,0.48,0.594,0.744,0
sustainable,19,0,food|architecture|history,0.0,walking,0.707632919989116,0.7919571601831398,El Born Cultural Centre|Sant Andreu Old Town|Sants Market|Sant Antoni Market|Gracia Squares,Ciutat Vella|Sant Andreu|Sants-Montjuic|Eixample|Gracia,El Born Cultural Centre,Ciutat Vella,1.0,1,0.4166666666666667,0.4666666666666667,0.6020000000000001,0.76,0
sustainable,19,1,food|architecture|history,0.0,walking,0.707632919989116,0.7919571601831398,Sant Andreu Old Town|Sants Market|Sant Antoni Market|Gracia Squares|Mercat dels Encants,Sant Andreu|Sants-Montjuic|Eixample|Gracia|Sant Marti,Sant Andreu Old Town,Sant Andreu,1.0,1,0.4166666666666667,0.32500000000000007,0.616,0.766,0
sustainable,19,2,food|architecture|history,0.0,walking,0.707632919989116,0.7919571601831398,Gracia Squares|Mercat dels Encants|Sant Antoni Market|Recinte Fabra i Coats|Sants Market,Gracia|Sant Marti|Eixample|Sant Andreu|Sants-Montjuic,Gracia Squares,Gracia,0.8,1,0.3333333333333333,0.5816666666666667,0.6200000000000001,0.774,0
sustainable,20,0,architecture|history|shopping,15.0,taxi,0.3657473487116376,0.2958224824000872,Sant Antoni Market|Pedralbes Monastery|Raval Street Art Route|Santa Maria del Mar|Gracia Squares,Eixample|Les Corts|Ciutat Vella|Ciutat Vella|Gracia,Sant Antoni Market,Eixample,0.4,1,0.3333333333333333,0.63,0.514,0.702,0
sustainable,20,1,architecture|history|shopping,15.0,taxi,0.3657473487116376,0.2958224824000872,Pedralbes Monastery|Raval Street Art Route|Santa Maria del Mar|Gothic Quarter|Sants Market,Les Corts|Ciutat Vella|Ciutat Vella|Ciutat Vella|Sants-Montjuic,Pedralbes Monastery,Les Corts,0.6,1,0.5,0.6849999999999999,0.4699999999999999,0.6519999999999999,0
sustainable,20,2,architecture|history|shopping,15.0,taxi,0.3657473487116376,0.2958224824000872,Sants Market|Gracia Squares|Tibidabo Temple|Raval Street Art Route|Can Batllo,Sants-Montjuic|Gracia|Sarria-Sant Gervasi|Ciutat Vella|Sants-Montjuic,Sants Market,Sants-Montjuic,0.0,1,0.0,0.86,0.6300000000000001,0.7739999999999999,0
sustainable,21,0,architecture|history|food,15.0,public_transport,0.6799921317320302,0.5123156383070854,Sant Antoni Market|Mercat dels Encants|El Born Cultural Centre|Santa Maria del Mar|Gracia Squares,Eixample|Sant Marti|Ciutat Vella|Ciutat Vella|Gracia,Sant Antoni Market,Eixample,1.0,1,0.19230769230769232,0.5700000000000001,0.46799999999999997,0.716,0
sustainable,21,1,architecture|history|food,15.0,public_transport,0.6799921317320302,0.5123156383070854,El Born Cultural Centre|Santa Maria del Mar|Mercat dels Encants|Gracia Squares|Barcelona Cathedral,Ciutat Vella|Ciutat Vella|Sant Marti|Gracia|Ciutat Vella,El Born Cultural Centre,Ciutat Vella,1.0,1,0.19230769230769232,0.63,0.398,0.664,0
sustainable,21,2,architecture|history|food,15.0,public_transport,0.6799921317320302,0.5123156383070854,Mercat dels Encants|Sant Andreu Old Town|Gracia Squares|Santa Maria del Mar|Hospital Sant Pau,Sant Marti|Sant Andreu|Gracia|Ciutat Vella|Horta-Guinardo,Mercat dels Encants,Sant Marti,1.0,1,0.19230769230769232,0.63,0.49400000000000005,0.7020000000000001,0
sustainable,22,0,nature|beach|nightlife,25.0,public_transport,0.5766209896617042,0.90229489708791,Nou Barris Central Park|Turo de la Peira Park|Parc de la Ciutadella|Diagonal Mar Park|Gracia Squares,Nou Barris|Nou Barris|Ciutat Vella|Sant Marti|Gracia,Nou Barris Central Park,Nou Barris,1.0,1,0.18518518518518517,0.4800000000000001,0.63,0.836,0
sustainable,22,1,nature|beach|nightlife,25.0,public_transport,0.5766209896617042,0.90229489708791,Turo de la Peira Park|Labyrinth Park of Horta|Recinte Fabra i Coats|Collserola Viewpoints|Diagonal Mar Park,Nou Barris|Horta-Guinardo|Sant Andreu|Sarria-Sant Gervasi|Sant Marti,Turo de la Peira Park,Nou Barris,1.0,1,0.18518518518518517,0.37500000000000006,0.75,0.8780000000000001,0
sustainable,22,2,nature|beach|nightlife,25.0,public_transport,0.5766209896617042,0.90229489708791,Labyrinth Park of Horta|Recinte Fabra i Coats|Collserola Viewpoints|El Clot Park|Diagonal Mar Park,Horta-Guinardo|Sant Andreu|Sarria-Sant Gervasi|Sant Marti|Sant Marti,Labyrinth Park of Horta,Horta-Guinardo,1.0,1,0.18518518518518517,0.38333333333333336,0.74,0.8779999999999999,0
sustainable,23,0,museums|history|religion,40.0,public_transport,0.8035714230015393,0.10540172263999376,MUHBA Placa del Rei|Can Framis Museum|Picasso Museum|Casa Vicens|Pedralbes Monastery,Ciutat Vella|Sant Marti|Ciutat Vella|Gracia|Les Corts,MUHBA Placa del Rei,Ciutat Vella,1.0,1,0.23809523809523808,0.37500000000000006,0.54,0.664,0
sustainable,23,1,museums|history|religion,40.0,public_transport,0.8035714230015393,0.10540172263999376,Can Framis Museum|Casa Vicens|Picasso Museum|Hospital Sant Pau|Pedralbes Monastery,Sant Marti|Gracia|Ciutat Vella|Horta-Guinardo|Les Corts,Can Framis Museum,Sant Marti,1.0,1,0.23809523809523808,0.3833333333333334,0.5,0.6519999999999999,0
sustainable,23,2,museums|history|religion,40.0,public_transport,0.8035714230015393,0.10540172263999376,Recinte Fabra i Coats|Picasso Museum|Casa Vicens|Hospital Sant Pau|El Born Cultural Centre,Sant Andreu|Ciutat Vella|Gracia|Horta-Guinardo|Ciutat Vella,Recinte Fabra i Coats,Sant Andreu,1.0,1,0.23809523809523808,0.38333333333333336,0.48,0.68,0
sustainable,24,0,history|food|nature,40.0,public_transport,0.33160703901120137,0.1122338819117441,Gracia Squares|El Born Cultural Centre|Can Batllo|Sant Antoni Market|Sant Andreu Old Town,Gracia|Ciutat Vella|Sants-Montjuic|Eixample|Sant Andreu,Gracia Squares,Gracia,0.2,1,0.2,0.5399999999999999,0.626,0.776,0
sustainable,24,1,history|food|nature,40.0,public_transport,0.33160703901120137,0.1122338819117441,El Born Cultural Centre|Sant Andreu Old Town|Sant Antoni Market|Recinte Fabra i Coats|Can Batllo,Ciutat Vella|Sant Andreu|Eixample|Sant Andreu|Sants-Montjuic,El Born Cultural Centre,Ciutat Vella,0.2,1,0.2,0.52,0.682,0.8019999999999999,0
sustainable,24,2,history|food|nature,40.0,public_transport,0.33160703901120137,0.1122338819117441,Sant Antoni Market|Sant Andreu Old Town|Can Batllo|Poble Espanyol|Mercat dels Encants,Eixample|Sant Andreu|Sants-Montjuic|Sants-Montjuic|Sant Marti,Sant Antoni Market,Eixample,0.2,1,0.2,0.44000000000000006,0.6120000000000001,0.76,0
sustainable,25,0,museums|religion|nature,8.0,public_transport,0.7877746978076471,0.09187061864233524,Pedralbes Monastery|Tibidabo Temple|Design Museum|Can Batllo|MUHBA Placa del Rei,Les Corts|Sarria-Sant Gervasi|Sant Marti|Sants-Montjuic|Ciutat Vella,Pedralbes Monastery,Les Corts,0.8,1,0.19047619047619047,0.73,0.604,0.752,0
sustainable,25,1,museums|religion|nature,8.0,public_transport,0.7877746978076471,0.09187061864233524,Tibidabo Temple|Can Batllo|Sants Market|MNAC|Gracia Squares,Sarria-Sant Gervasi|Sants-Montjuic|Sants-Montjuic|Sants-Montjuic|Gracia,Tibidabo Temple,Sarria-Sant Gervasi,0.4,1,0.09523809523809523,0.865,0.562,0.748,0
